outlet_id,outlet_code,outlet_name,legal_name,channel,outlet_format,city,state,region_id,pincode,latitude,longitude,route_id,salesperson_id,onboarded_date,credit_limit_inr,credit_terms_days,gst_number,storage_type,chiller_available,avg_monthly_footfall,contact_name,contact_phone,contact_email,last_audit_date,risk_flag,status,closed_date,is_deleted,created_at,updated_at
600,OUT00600,Anand Provision,,HORECA,HOTEL,Surat,Gujarat,1,364434,29.544817,74.886857,120,91,2018-09-17,620000.0,45,18ABCDE6290F1Z8,AMBIENT,0,8908,Suresh Bose,9131201726,suresh.bose@example.com,2025-10-26,LOW,ACTIVE,,0,2018-09-17 00:00:00,
601,OUT00601,Sri Provision,,HORECA,HOTEL,Surat,Gujarat,1,581393,30.455492,84.27365,70,67,2023-03-05,106000.0,7,15ABCDE9094F1Z8,AMBIENT_CHILLED,1,16103,Naveen Rao,9566009328,naveen.rao@example.com,2025-01-30,MEDIUM,ACTIVE,,0,2023-03-05 00:00:00,
602,OUT00602,Green Trading Co,,ECOM_DARKSTORE,DARKSTORE,Mumbai,Maharashtra,1,755964,13.024856,83.860985,36,89,2019-04-05,885000.0,21,22ABCDE8617F1Z8,AMBIENT,0,10544,Karthik Khan,9773817459,karthik.khan@example.com,2025-06-09,LOW,ACTIVE,,0,2019-04-05 00:00:00,
603,OUT00603,Shree Enterprises,,GT,CHEMIST,Ludhiana,Punjab,3,672018,22.842825,70.430134,42,46,2024-03-05,443000.0,45,36ABCDE9547F1Z0,AMBIENT_CHILLED,0,9046,Rohit Reddy,9395221311,rohit.reddy@example.com,2025-08-03,MEDIUM,ACTIVE,,0,2024-03-05 00:00:00,
604,OUT00604,Balaji Trading Co,,GT,KIRANA,Guwahati,Assam,4,796184,9.440101,74.069122,96,77,2022-01-05,208000.0,30,21ABCDE5557F1Z5,AMBIENT,0,10376,Farah Reddy,9237629964,farah.reddy@example.com,2025-02-05,MEDIUM,ACTIVE,,0,2022-01-05 00:00:00,
605,OUT00605,Royal Trading Co,,MT,HYPERMARKET,Kochi,Kerala,2,558019,31.111111,69.57155,133,55,2021-06-14,855000.0,14,16ABCDE2548F1Z5,AMBIENT_CHILLED,1,14730,Naveen Kulkarni,9844746811,naveen.kulkarni@example.com,2025-08-16,LOW,ACTIVE,,0,2021-06-14 00:00:00,
606,OUT00606,Star Enterprises,,MT,MINI_MARKET,Raipur,Chhattisgarh,5,188270,16.874257,74.72225,9,36,2020-05-09,130000.0,14,18ABCDE4954F1Z4,AMBIENT_CHILLED,1,14981,Naveen Bose,9771173548,naveen.bose@example.com,2025-02-01,LOW,ACTIVE,,0,2020-05-09 00:00:00,
607,OUT00607,Anand Enterprises,,GT,GENERAL_STORE,Raipur,Chhattisgarh,5,677557,31.114888,89.15329,136,73,2018-07-25,100000.0,14,19ABCDE1259F1Z7,AMBIENT,0,21303,Divya Menon,9723575230,divya.menon@example.com,2025-07-04,MEDIUM,ACTIVE,,0,2018-07-25 00:00:00,
608,OUT00608,Green Trading Co,,GT,CHEMIST,Hyderabad,Telangana,2,231909,19.718635,76.52877,20,93,2018-09-10,167000.0,7,21ABCDE5425F1Z7,AMBIENT,0,21712,Vikram Verma,9712469744,,2025-01-29,LOW,ACTIVE,,0,2018-09-10 00:00:00,
609,OUT00609,Metro Bazaar,,GT,KIRANA,Pune,Maharashtra,1,705079,31.424929,76.372271,40,25,2022-02-11,872000.0,7,35ABCDE6393F1Z4,AMBIENT,0,1814,Pooja Kulkarni,9893541447,pooja.kulkarni@example.com,2025-01-22,LOW,ACTIVE,,0,2022-02-11 00:00:00,
610,OUT00610,New Stores,,ECOM_DARKSTORE,DARKSTORE,Raipur,Chhattisgarh,5,188764,22.463999,84.727562,139,91,2023-10-12,526000.0,14,10ABCDE1226F1Z6,AMBIENT,0,3187,Nisha Dutta,9816105177,nisha.dutta@example.com,2026-06-10,MEDIUM,ACTIVE,,0,2023-10-12 00:00:00,
611,OUT00611,New Trading Co,,GT,KIRANA,Ludhiana,Punjab,3,473993,9.713125,83.209168,46,35,2018-06-30,439000.0,45,15ABCDE8250F1Z7,AMBIENT_CHILLED,0,8255,Divya Ghosh,9794509375,,2025-09-08,LOW,ACTIVE,,0,2018-06-30 00:00:00,
612,OUT00612,Shree Bazaar,,GT,KIRANA,Gurugram,Haryana,3,621548,20.395125,82.674209,37,33,2024-07-02,184000.0,14,22ABCDE8031F1Z4,AMBIENT,1,16315,Sneha Verma,9862844345,,2025-07-18,MEDIUM,ACTIVE,,0,2024-07-02 00:00:00,
613,OUT00613,Shree Stores,,ECOM_DARKSTORE,DARKSTORE,Patna,Bihar,4,378012,27.866501,82.07781,13,39,2020-11-02,121000.0,14,37ABCDE4905F1Z8,AMBIENT,0,9140,Anil Nair,9868056700,anil.nair@example.com,2025-08-12,MEDIUM,ACTIVE,,0,2020-11-02 00:00:00,
614,OUT00614,Nova Trading Co,,HORECA,CAFE,Patna,Bihar,4,132618,15.628098,88.363858,95,48,2021-03-14,341000.0,30,11ABCDE5426F1Z2,AMBIENT_CHILLED,1,11971,Manoj Sharma,9482195692,,2026-02-19,LOW,ACTIVE,,0,2021-03-14 00:00:00,
615,OUT00615,Balaji Trading Co,,GT,CHEMIST,Hyderabad,Telangana,2,370265,21.498654,82.551452,65,60,2023-06-03,229000.0,21,02ABCDE5220F1Z6,AMBIENT_CHILLED,0,14862,Vikram Chauhan,9681601852,,2026-01-17,LOW,ACTIVE,,0,2023-06-03 00:00:00,
616,OUT00616,Sri Trading Co,,GT,CHEMIST,Jaipur,Rajasthan,3,779477,22.274297,90.583773,6,90,2019-04-18,144000.0,30,13ABCDE9882F1Z1,AMBIENT_CHILLED,0,4499,Anil Sinha,9998401689,,2026-04-25,LOW,ACTIVE,,0,2019-04-18 00:00:00,
617,OUT00617,New Stores,,HORECA,QSR,Pune,Maharashtra,1,712587,14.420047,84.795247,46,71,2021-10-23,274000.0,30,37ABCDE7359F1Z7,AMBIENT,0,12631,Sanjay Bose,9553403107,sanjay.bose@example.com,2025-10-04,HIGH,ACTIVE,,0,2021-10-23 00:00:00,
618,OUT00618,Star Supermarket,,GT,CHEMIST,Guwahati,Assam,4,171145,14.439268,90.166821,33,13,2021-11-11,553000.0,7,28ABCDE3158F1Z1,AMBIENT_CHILLED,0,6813,Sneha Sharma,9522935023,sneha.sharma@example.com,2025-01-07,LOW,ACTIVE,,0,2021-11-11 00:00:00,
619,OUT00619,Balaji Provision,,GT,GENERAL_STORE,Nagpur,Maharashtra,5,580495,17.192596,69.746041,65,57,2019-07-16,677000.0,0,02ABCDE9474F1Z8,AMBIENT,0,25953,Farah Mehta,9749702317,farah.mehta@example.com,2025-10-23,LOW,ACTIVE,,0,2019-07-16 00:00:00,
620,OUT00620,Royal Enterprises,,GT,GENERAL_STORE,Indore,Madhya Pradesh,5,607549,25.04337,90.499236,79,57,2019-12-25,667000.0,7,21ABCDE3358F1Z1,AMBIENT,0,13974,Ananya Patel,9233032331,ananya.patel@example.com,2025-09-13,LOW,ACTIVE,,0,2019-12-25 00:00:00,
621,OUT00621,Royal Trading Co,,GT,GENERAL_STORE,Raipur,Chhattisgarh,5,290112,26.33065,78.363821,104,75,2018-07-08,819000.0,14,11ABCDE4010F1Z1,AMBIENT,0,15891,Ritu Dutta,9805829227,ritu.dutta@example.com,2025-04-27,MEDIUM,ACTIVE,,0,2018-07-08 00:00:00,
622,OUT00622,Nova Provision,,HORECA,QSR,Mumbai,Maharashtra,1,573843,23.24665,73.400987,114,38,2021-07-23,495000.0,0,17ABCDE8582F1Z1,AMBIENT_CHILLED,0,741,Sneha Pillai,9178347340,sneha.pillai@example.com,2025-06-10,MEDIUM,ACTIVE,,0,2021-07-23 00:00:00,
623,OUT00623,Green Supermarket,,HORECA,CLOUD_KITCHEN,Mumbai,Maharashtra,1,497434,12.98316,84.106592,27,21,2024-08-20,650000.0,14,30ABCDE2189F1Z8,AMBIENT,0,10214,Rahul Chauhan,9568210362,rahul.chauhan@example.com,2025-05-05,LOW,ACTIVE,,0,2024-08-20 00:00:00,
624,OUT00624,New Enterprises,,ECOM_DARKSTORE,DARKSTORE,Patna,Bihar,4,232716,18.507493,76.576088,118,51,2020-01-13,777000.0,0,17ABCDE6244F1Z8,AMBIENT,0,4053,Suresh Bose,9979521619,suresh.bose@example.com,2025-03-22,HIGH,DELETED,,1,2020-01-13 00:00:00,
625,OUT00625,Green Mart,,GT,KIRANA,Ludhiana,Punjab,3,116750,29.960603,78.586328,71,94,2019-06-25,79000.0,0,04ABCDE3694F1Z0,AMBIENT,1,8897,Pooja Reddy,9608879298,,2025-05-21,LOW,CLOSED,2026-02-25,0,2019-06-25 00:00:00,
626,OUT00626,Royal Bazaar,,MT,SUPERMARKET,Chennai,Tamil Nadu,2,390419,21.373737,70.009177,27,94,2019-06-30,508000.0,30,24ABCDE6792F1Z0,AMBIENT,1,24813,Priya Sharma,9695815216,priya.sharma@example.com,2026-03-10,LOW,ACTIVE,,0,2019-06-30 00:00:00,
627,OUT00627,Metro Stores,,HORECA,HOTEL,Gurugram,Haryana,3,344275,24.250305,82.20554,132,66,2018-09-03,492000.0,21,18ABCDE7235F1Z8,AMBIENT,0,1815,Sanjay Bose,9356261988,,2025-03-21,HIGH,ACTIVE,,0,2018-09-03 00:00:00,
628,OUT00628,Green Supermarket,,HORECA,CAFE,Patna,Bihar,4,679021,9.806496,80.60534,126,62,2024-09-23,473000.0,0,08ABCDE6174F1Z8,AMBIENT_CHILLED,0,19008,Rohit Mehta,9528878515,rohit.mehta@example.com,2025-07-04,LOW,ACTIVE,,0,2024-09-23 00:00:00,
629,OUT00629,Balaji Stores,,GT,KIRANA,Pune,Maharashtra,1,439074,29.151716,70.877162,125,89,2019-10-10,847000.0,14,35ABCDE7739F1Z7,AMBIENT,1,18942,Rahul Patel,9709593454,rahul.patel@example.com,2025-01-04,LOW,ACTIVE,,0,2019-10-10 00:00:00,
630,OUT00630,Star Mart,,MT,MINI_MARKET,Nagpur,Maharashtra,5,360200,10.003394,89.392971,84,28,2023-06-28,748000.0,30,26ABCDE3751F1Z3,AMBIENT_CHILLED,0,11224,Priya Nair,9139064478,priya.nair@example.com,2025-09-19,LOW,ACTIVE,,0,2023-06-28 00:00:00,
631,OUT00631,Royal Supermarket,,GT,CHEMIST,Ludhiana,Punjab,3,157475,12.204156,76.974089,36,82,2018-12-20,87000.0,30,35ABCDE9184F1Z8,AMBIENT,0,14488,Priya Sinha,9474082369,priya.sinha@example.com,2025-08-27,LOW,ACTIVE,,0,2018-12-20 00:00:00,
632,OUT00632,Anand Trading Co,,HORECA,CLOUD_KITCHEN,Jaipur,Rajasthan,3,376382,12.168557,73.972434,20,4,2019-01-27,760000.0,0,37ABCDE6470F1Z8,AMBIENT_CHILLED,0,7962,Karthik Rao,9766874559,karthik.rao@example.com,2025-09-03,LOW,ACTIVE,,0,2019-01-27 00:00:00,
633,OUT00633,Royal Bazaar,,MT,SUPERMARKET,Nagpur,Maharashtra,5,726891,24.334669,72.556525,62,43,2024-02-22,35000.0,14,35ABCDE1831F1Z7,AMBIENT,0,21891,Nisha Chauhan,9149608745,nisha.chauhan@example.com,2025-09-06,LOW,ACTIVE,,0,2024-02-22 00:00:00,
634,OUT00634,Shree Trading Co,,MT,HYPERMARKET,Surat,Gujarat,1,153544,26.132469,69.014586,91,89,2021-10-22,494000.0,21,05ABCDE7763F1Z7,AMBIENT,0,4604,Ritu Nair,9574597426,ritu.nair@example.com,2025-09-06,LOW,ACTIVE,,0,2021-10-22 00:00:00,
635,OUT00635,New Stores,,GT,CHEMIST,Bengaluru,Karnataka,2,467672,20.325665,84.866048,6,29,2021-02-19,618000.0,0,20ABCDE4269F1Z0,AMBIENT_CHILLED,0,14880,Sanjay Sharma,9732672497,sanjay.sharma@example.com,2026-01-04,LOW,CLOSED,2026-02-10,0,2021-02-19 00:00:00,
636,OUT00636,Metro Trading Co,,GT,KIRANA,Patna,Bihar,4,290347,13.972787,91.185933,61,11,2020-02-02,560000.0,0,22ABCDE4477F1Z3,AMBIENT,1,23630,Ritu Mehta,9264386066,ritu.mehta@example.com,2025-01-21,LOW,ACTIVE,,0,2020-02-02 00:00:00,
637,OUT00637,Green Supermarket,,ECOM_DARKSTORE,DARKSTORE,Raipur,Chhattisgarh,5,207512,10.619621,77.934891,137,52,2024-08-19,838000.0,30,03ABCDE4025F1Z7,AMBIENT,0,23279,Meera Chauhan,9625708049,,2026-01-02,LOW,ACTIVE,,0,2024-08-19 00:00:00,
638,OUT00638,Royal Bazaar,,GT,KIRANA,Indore,Madhya Pradesh,5,626214,31.042033,77.113867,95,27,2022-01-30,604000.0,7,20ABCDE1294F1Z2,AMBIENT,1,8934,Arjun Joshi,9646094762,arjun.joshi@example.com,2026-01-18,MEDIUM,ACTIVE,,0,2022-01-30 00:00:00,
639,OUT00639,Metro Bazaar,,GT,GENERAL_STORE,Mumbai,Maharashtra,1,215756,20.332467,73.395494,40,6,2023-11-25,894000.0,30,07ABCDE2236F1Z3,AMBIENT,0,25472,Anil Mehta,9688212108,anil.mehta@example.com,2026-02-14,LOW,ACTIVE,,0,2023-11-25 00:00:00,
640,OUT00640,Shree Supermarket,,MT,HYPERMARKET,Pune,Maharashtra,1,266151,24.286039,80.374201,15,53,2021-05-28,258000.0,7,17ABCDE9043F1Z2,AMBIENT_CHILLED,0,3276,Meera Mehta,9953090211,,2026-01-27,LOW,ACTIVE,,0,2021-05-28 00:00:00,
641,OUT00641,Shree Enterprises,,HORECA,CAFE,Surat,Gujarat,1,273129,10.644442,83.611547,131,50,2021-02-08,640000.0,14,04ABCDE2120F1Z2,AMBIENT,1,19092,Meera Bose,9913366399,meera.bose@example.com,2025-02-21,LOW,ACTIVE,,0,2021-02-08 00:00:00,
642,OUT00642,Metro Provision,,GT,CHEMIST,Indore,Madhya Pradesh,5,764932,16.133647,71.523466,20,26,2020-11-08,651000.0,0,27ABCDE7239F1Z8,AMBIENT,1,6100,Manoj Dutta,9340575202,,2025-10-14,MEDIUM,ACTIVE,,0,2020-11-08 00:00:00,
643,OUT00643,Royal Mart,,GT,CHEMIST,Nagpur,Maharashtra,5,447118,9.269125,82.161008,113,52,2021-12-14,24000.0,14,09ABCDE9336F1Z4,AMBIENT,0,17137,Meera Khan,9909239876,meera.khan@example.com,2026-05-16,LOW,ACTIVE,,0,2021-12-14 00:00:00,
644,OUT00644,Sri Supermarket,,MT,MINI_MARKET,Gurugram,Haryana,3,329345,15.751335,73.81631,32,42,2023-05-06,519000.0,14,11ABCDE6743F1Z6,AMBIENT,0,15144,Ananya Das,9337859841,ananya.das@example.com,2026-05-13,LOW,ACTIVE,,0,2023-05-06 00:00:00,
645,OUT00645,New Supermarket,,MT,HYPERMARKET,Kolkata,West Bengal,4,497557,25.013893,73.096092,29,68,2021-09-20,503000.0,21,19ABCDE8432F1Z0,AMBIENT_CHILLED,1,8443,Arjun Verma,9844509113,arjun.verma@example.com,2026-05-28,LOW,ACTIVE,,0,2021-09-20 00:00:00,
646,OUT00646,Balaji Bazaar,,HORECA,CLOUD_KITCHEN,Gurugram,Haryana,3,702560,24.892234,80.80893,8,17,2024-09-19,249000.0,7,25ABCDE4867F1Z2,AMBIENT_CHILLED,0,7258,Arjun Reddy,9954662441,,2026-03-10,HIGH,ACTIVE,,0,2024-09-19 00:00:00,
647,OUT00647,Sri Mart,,GT,GENERAL_STORE,Jaipur,Rajasthan,3,362117,17.884108,75.116416,102,59,2024-06-10,74000.0,45,36ABCDE8488F1Z6,AMBIENT_CHILLED,0,14935,Pooja Mehta,9142228751,pooja.mehta@example.com,2025-09-10,LOW,ACTIVE,,0,2024-06-10 00:00:00,
648,OUT00648,Royal Enterprises,,HORECA,CLOUD_KITCHEN,Delhi,Delhi,3,692961,16.443806,90.753616,61,67,2019-12-10,321000.0,30,26ABCDE2376F1Z6,AMBIENT,0,3339,Leela Joshi,9133310259,,2026-03-14,MEDIUM,ACTIVE,,0,2019-12-10 00:00:00,
649,OUT00649,Balaji Supermarket,,HORECA,CAFE,Kolkata,West Bengal,4,373297,12.242602,74.796149,90,60,2018-09-17,885000.0,21,17ABCDE8313F1Z4,AMBIENT,0,2025,Leela Nair,9819411754,leela.nair@example.com,2026-05-11,LOW,ACTIVE,,0,2018-09-17 00:00:00,
650,OUT00650,Balaji Enterprises,,GT,GENERAL_STORE,Chennai,Tamil Nadu,2,273312,24.413198,89.451587,132,4,2023-06-26,890000.0,30,36ABCDE7880F1Z1,AMBIENT_CHILLED,0,11815,Manoj Nair,9104422514,,2025-01-21,MEDIUM,ACTIVE,,0,2023-06-26 00:00:00,
651,OUT00651,Metro Trading Co,,GT,KIRANA,Bengaluru,Karnataka,2,126291,16.403883,74.900681,117,65,2018-10-07,544000.0,30,19ABCDE8329F1Z6,AMBIENT,0,18192,Meera Rao,9252187163,meera.rao@example.com,2025-07-01,LOW,ACTIVE,,0,2018-10-07 00:00:00,
652,OUT00652,Green Stores,,MT,HYPERMARKET,Kochi,Kerala,2,646946,29.930722,69.450023,121,77,2024-02-12,820000.0,30,36ABCDE3994F1Z0,AMBIENT_CHILLED,0,8088,Divya Kulkarni,9470343252,divya.kulkarni@example.com,2025-11-23,MEDIUM,ACTIVE,,0,2024-02-12 00:00:00,
653,OUT00653,Green Provision,,HORECA,HOTEL,Kolkata,West Bengal,4,268958,28.066271,84.876425,53,40,2021-07-14,510000.0,21,29ABCDE7235F1Z0,AMBIENT,0,14829,Sneha Verma,9626252010,sneha.verma@example.com,2025-10-24,HIGH,ACTIVE,,0,2021-07-14 00:00:00,
654,OUT00654,Sri Bazaar,,ECOM_DARKSTORE,DARKSTORE,Bengaluru,Karnataka,2,273815,20.55143,73.463677,106,94,2020-07-24,654000.0,14,04ABCDE3552F1Z2,AMBIENT,0,4962,Deepak Khan,9403135283,deepak.khan@example.com,2026-04-30,LOW,CLOSED,2025-12-03,0,2020-07-24 00:00:00,
655,OUT00655,New Bazaar,,ECOM_DARKSTORE,DARKSTORE,Bengaluru,Karnataka,2,152336,11.882038,77.461108,42,4,2024-04-18,517000.0,45,24ABCDE5427F1Z8,AMBIENT,0,10681,Divya Patel,9422268399,,2025-07-15,LOW,ACTIVE,,0,2024-04-18 00:00:00,
656,OUT00656,Anand Provision,,GT,CHEMIST,Patna,Bihar,4,239993,11.616722,71.674706,63,13,2022-04-02,562000.0,30,25ABCDE3144F1Z6,AMBIENT_CHILLED,1,23268,Rahul Reddy,9139407236,rahul.reddy@example.com,2025-01-29,LOW,DELETED,,1,2022-04-02 00:00:00,
657,OUT00657,Nova Bazaar,,GT,KIRANA,Guwahati,Assam,4,207984,9.557018,77.522569,123,85,2019-04-25,639000.0,7,24ABCDE2848F1Z5,AMBIENT_CHILLED,0,17660,Sanjay Nair,9481215376,sanjay.nair@example.com,2026-04-21,HIGH,ACTIVE,,0,2019-04-25 00:00:00,
658,OUT00658,Nova Stores,,ECOM_DARKSTORE,DARKSTORE,Kolkata,West Bengal,4,190240,18.795933,77.888006,119,56,2021-07-13,201000.0,45,01ABCDE6687F1Z8,AMBIENT_CHILLED,0,20872,Leela Patel,9701550376,leela.patel@example.com,2025-08-03,LOW,ACTIVE,,0,2021-07-13 00:00:00,
659,OUT00659,Green Mart,,GT,CHEMIST,Ludhiana,Punjab,3,637945,13.652534,71.220749,117,72,2021-05-20,50000.0,0,04ABCDE4245F1Z1,AMBIENT,0,9289,Sanjay Joshi,9819956050,sanjay.joshi@example.com,2025-03-24,LOW,ACTIVE,,0,2021-05-20 00:00:00,
660,OUT00660,Shree Provision,,MT,HYPERMARKET,Indore,Madhya Pradesh,5,582054,24.098803,84.035246,37,77,2019-10-30,536000.0,14,15ABCDE6321F1Z0,AMBIENT_CHILLED,0,16601,Leela Kulkarni,9257916085,,2025-09-11,HIGH,ACTIVE,,0,2019-10-30 00:00:00,
661,OUT00661,Star Provision,,GT,GENERAL_STORE,Gurugram,Haryana,3,731165,14.028227,91.6116,98,30,2024-03-08,439000.0,14,19ABCDE9540F1Z5,AMBIENT,0,12272,Divya Sinha,9110159418,divya.sinha@example.com,2026-03-24,HIGH,ACTIVE,,0,2024-03-08 00:00:00,
662,OUT00662,Green Bazaar,,HORECA,HOTEL,Chennai,Tamil Nadu,2,762413,24.798149,77.263597,19,21,2024-04-17,486000.0,14,23ABCDE6684F1Z2,AMBIENT_CHILLED,0,18967,Karthik Patel,9630375649,karthik.patel@example.com,2025-07-03,LOW,ACTIVE,,0,2024-04-17 00:00:00,
663,OUT00663,Nova Mart,,MT,HYPERMARKET,Chennai,Tamil Nadu,2,690977,28.97928,76.3453,53,55,2021-02-27,271000.0,14,06ABCDE7697F1Z1,AMBIENT_CHILLED,1,12353,Pooja Chauhan,9531348398,pooja.chauhan@example.com,2025-09-06,LOW,ACTIVE,,0,2021-02-27 00:00:00,
664,OUT00664,Royal Provision,,GT,GENERAL_STORE,Chennai,Tamil Nadu,2,394536,13.48755,85.302786,139,70,2020-05-23,390000.0,0,07ABCDE6773F1Z7,AMBIENT_CHILLED,0,2260,Sneha Pillai,9409505537,sneha.pillai@example.com,2025-10-06,MEDIUM,ACTIVE,,0,2020-05-23 00:00:00,
665,OUT00665,Metro Stores,,GT,KIRANA,Mumbai,Maharashtra,1,454862,17.866588,73.295576,18,28,2023-06-20,589000.0,14,25ABCDE4032F1Z3,AMBIENT,0,8341,Nisha Das,9247277456,nisha.das@example.com,2026-01-27,LOW,CLOSED,2025-09-18,0,2023-06-20 00:00:00,
666,OUT00666,Shree Trading Co,,MT,SUPERMARKET,Guwahati,Assam,4,125411,14.114045,81.137439,63,76,2024-09-28,544000.0,14,07ABCDE7428F1Z6,AMBIENT,1,17096,Sneha Ghosh,9941457007,sneha.ghosh@example.com,2026-01-21,LOW,ACTIVE,,0,2024-09-28 00:00:00,
667,OUT00667,Royal Enterprises,,GT,GENERAL_STORE,Chennai,Tamil Nadu,2,594217,9.905198,69.045027,114,33,2019-02-23,110000.0,21,26ABCDE8011F1Z6,AMBIENT,0,19314,Karthik Patel,9576908074,karthik.patel@example.com,2025-01-31,LOW,ACTIVE,,0,2019-02-23 00:00:00,
668,OUT00668,Anand Provision,,GT,GENERAL_STORE,Chennai,Tamil Nadu,2,511940,23.720349,83.688813,138,25,2020-05-07,350000.0,7,24ABCDE6323F1Z8,AMBIENT,0,10731,Kavya Sinha,9918976725,kavya.sinha@example.com,2025-05-09,LOW,ACTIVE,,0,2020-05-07 00:00:00,
669,OUT00669,Royal Stores,,MT,SUPERMARKET,Hyderabad,Telangana,2,705273,20.484008,84.605355,56,77,2020-11-07,381000.0,14,13ABCDE5877F1Z4,AMBIENT,1,16682,Meera Menon,9760234924,,2025-06-12,LOW,ACTIVE,,0,2020-11-07 00:00:00,
670,OUT00670,Green Trading Co,,GT,KIRANA,Ludhiana,Punjab,3,248319,12.350794,69.715044,71,2,2020-02-15,228000.0,0,28ABCDE1013F1Z2,AMBIENT_CHILLED,0,12837,Farah Menon,9226439308,farah.menon@example.com,2026-06-28,LOW,ACTIVE,,0,2020-02-15 00:00:00,
671,OUT00671,Star Provision,,ECOM_DARKSTORE,DARKSTORE,Gurugram,Haryana,3,267045,14.388645,84.34063,126,25,2022-07-30,891000.0,14,17ABCDE5297F1Z8,AMBIENT,1,5419,Leela Verma,9351608986,leela.verma@example.com,2025-11-13,LOW,ACTIVE,,0,2022-07-30 00:00:00,
672,OUT00672,Green Mart,,GT,GENERAL_STORE,Guwahati,Assam,4,567025,30.702931,90.242995,140,22,2024-10-09,334000.0,45,08ABCDE4190F1Z4,AMBIENT,1,7395,Rahul Bose,9445532297,,2026-01-18,HIGH,ACTIVE,,0,2024-10-09 00:00:00,
673,OUT00673,New Stores,,GT,GENERAL_STORE,Kochi,Kerala,2,139387,17.55704,84.614052,41,39,2023-07-15,622000.0,0,15ABCDE9882F1Z4,AMBIENT,1,9052,Sanjay Reddy,9898356920,sanjay.reddy@example.com,2026-06-25,LOW,ACTIVE,,0,2023-07-15 00:00:00,
674,OUT00674,Anand Provision,,GT,GENERAL_STORE,Bengaluru,Karnataka,2,770637,17.487154,73.498974,71,54,2023-08-22,806000.0,7,31ABCDE9463F1Z1,AMBIENT,0,18583,Meera Rao,9117505695,meera.rao@example.com,2026-04-02,LOW,ACTIVE,,0,2023-08-22 00:00:00,
675,OUT00675,Sri Enterprises,,MT,SUPERMARKET,Nagpur,Maharashtra,5,510901,15.337119,91.209176,59,56,2022-02-08,72000.0,7,13ABCDE7915F1Z6,AMBIENT,1,5163,Divya Sharma,9575106155,divya.sharma@example.com,2026-04-12,LOW,ACTIVE,,0,2022-02-08 00:00:00,
676,OUT00676,Royal Trading Co,,GT,GENERAL_STORE,Indore,Madhya Pradesh,5,149451,24.882224,86.808547,2,69,2019-04-14,851000.0,21,28ABCDE9910F1Z2,AMBIENT,0,8614,Ananya Mehta,9844035728,,2025-02-16,LOW,ACTIVE,,0,2019-04-14 00:00:00,
677,OUT00677,Shree Stores,,GT,GENERAL_STORE,Bengaluru,Karnataka,2,764959,13.723021,86.445787,6,20,2023-07-19,35000.0,0,12ABCDE9617F1Z7,AMBIENT_CHILLED,0,3371,Divya Ghosh,9881752995,divya.ghosh@example.com,2026-02-23,LOW,ACTIVE,,0,2023-07-19 00:00:00,
678,OUT00678,Shree Supermarket,,GT,GENERAL_STORE,Raipur,Chhattisgarh,5,387331,19.887913,72.98681,51,66,2018-08-06,721000.0,0,27ABCDE4615F1Z8,AMBIENT,0,14750,Sanjay Dutta,9783193586,,2025-01-31,LOW,ACTIVE,,0,2018-08-06 00:00:00,
679,OUT00679,Balaji Trading Co,,GT,CHEMIST,Mumbai,Maharashtra,1,639705,13.471161,88.221938,3,65,2022-06-08,288000.0,14,15ABCDE3101F1Z7,AMBIENT,0,8932,Meera Joshi,9339222423,,2026-04-10,LOW,ACTIVE,,0,2022-06-08 00:00:00,
680,OUT00680,Sri Trading Co,,GT,CHEMIST,Kochi,Kerala,2,508562,11.47344,91.327506,30,73,2020-03-21,270000.0,21,15ABCDE2497F1Z3,AMBIENT,0,6483,Imran Bose,9633335683,imran.bose@example.com,2026-02-04,MEDIUM,ACTIVE,,0,2020-03-21 00:00:00,
681,OUT00681,Star Trading Co,,HORECA,CAFE,Hyderabad,Telangana,2,598696,28.13726,91.926348,101,14,2021-12-03,865000.0,21,25ABCDE6439F1Z6,AMBIENT,0,16568,Karthik Rao,9501432016,karthik.rao@example.com,2025-08-14,LOW,DELETED,,1,2021-12-03 00:00:00,
682,OUT00682,Balaji Provision,,GT,GENERAL_STORE,Raipur,Chhattisgarh,5,705769,17.50538,86.282051,97,94,2022-11-28,481000.0,7,14ABCDE5707F1Z0,AMBIENT,0,2506,Anil Mehta,9252689386,,2025-02-07,LOW,ACTIVE,,0,2022-11-28 00:00:00,
683,OUT00683,Balaji Enterprises,,ECOM_DARKSTORE,DARKSTORE,Mumbai,Maharashtra,1,464999,15.083501,76.846554,68,81,2019-09-28,204000.0,0,08ABCDE3683F1Z2,AMBIENT,0,16806,Pooja Pillai,9488358983,pooja.pillai@example.com,2025-12-12,MEDIUM,ACTIVE,,0,2019-09-28 00:00:00,
684,OUT00684,Sri Enterprises,,HORECA,HOTEL,Nagpur,Maharashtra,5,269881,9.437287,87.488271,98,71,2022-06-08,501000.0,21,10ABCDE5429F1Z5,AMBIENT,0,12282,Tara Mehta,9538525309,tara.mehta@example.com,2025-02-17,LOW,ACTIVE,,0,2022-06-08 00:00:00,
685,OUT00685,Royal Trading Co,,GT,KIRANA,Hyderabad,Telangana,2,615138,19.626959,79.841483,95,17,2023-01-31,758000.0,0,23ABCDE6696F1Z4,AMBIENT_CHILLED,1,8307,Nisha Verma,9266488555,nisha.verma@example.com,2026-05-27,LOW,ACTIVE,,0,2023-01-31 00:00:00,
